"281470698520576","281470698520831","DCH","AU","Australia","Queensland","Brisbane","APNIC and CloudFlare DNS Resolver Project","cloudflare.com"
"281471327300608","281471327300615","DCH","US","United States of America","California","Los Angeles","Purrvana","cogentco.com"
"281471327307960","281471327307960","DCH","US","United States of America","California","Toluca Lake","Tristana LLC","cogentco.com"
"281471327317618","281471327317623","DCH","US","United States of America","Pennsylvania","State College","Blue Mountain Quality Resource","cogentco.com"
"281471327326080","281471327326080","DCH","US","United States of America","Texas","Richardson","Russell Solutions","cogentco.com"
"281471327334896","281471327334907","DCH","US","United States of America","New York","New York City","Cogent Communications Inc.","cogentco.com"
"281471327349358","281471327349358","PUB","US","United States of America","California","Pasadena","Code 200 UAB","code200.global"
"281471327367596","281471327367596","PUB","US","United States of America","District of Columbia","Washington","Code 200 UAB","code200.global"
"281471327368596","281471327368596","PUB","US","United States of America","District of Columbia","Washington","Code 200 UAB","code200.global"
"281471327369596","281471327369596","PUB","US","United States of America","District of Columbia","Washington","Code 200 UAB","code200.global"
"281471327416192","281471327416192","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications Inc.","cogentco.com"
"281471327493667","281471327493677","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications Inc.","cogentco.com"
"281471327549184","281471327549439","DCH","HK","Hong Kong","Hong Kong","Hong Kong","The Private Network Ltd","imagingbay.com"
"281471327644904","281471327644904","PUB","US","United States of America","District of Columbia","Washington","Torlandia Trading SRL","buypersonalproxy.com"
"281471327669119","281471327669119","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications Inc.","cogentco.com"
"281471327825431","281471327825431","PUB","US","United States of America","District of Columbia","Washington","Code 200 UAB","code200.global"
"281471327842752","281471327842752","VPN","US","United States of America","District of Columbia","Washington","Code 200 UAB","code200.global"
"281471327901932","281471327901932","PUB","US","United States of America","Florida","Tampa","KVC Hosting","kvchosting.com"
"281471327988129","281471327988129","PUB","US","United States of America","New York","New York City","Code 200 UAB","code200.global"
"281471328024705","281471328024705","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications Inc.","cogentco.com"
"281471328175359","281471328175359","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications Inc.","cogentco.com"
"281471328176870","281471328176870","PUB","US","United States of America","District of Columbia","Washington","Cogent Communications Inc.","cogentco.com"
"281471328454288","281471328454295","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications Inc.","cogentco.com"
"281471328463504","281471328463511","DCH","US","United States of America","Texas","Houston","Cogent Communications Inc.","cogentco.com"
"281471328478425","281471328478425","DCH","CA","Canada","Ontario","Toronto","Cogent Communications Inc.","cogentco.com"
"281471328487544","281471328487544","DCH","US","United States of America","Kansas","Overland Park","Quanta Infrastructure Solutions Group LLC","cogentco.com"
"281471328495200","281471328495200","DCH","US","United States of America","Virginia","Herndon","Cogent Communications Inc.","cogentco.com"
"281471328503192","281471328503199","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications Inc.","cogentco.com"
"281471328511169","281471328511169","DCH","US","United States of America","California","San Francisco","Cogent Communications Inc.","cogentco.com"
"281471328584200","281471328584287","DCH","CA","Canada","British Columbia","Vancouver","Cogent Communications Inc.","cogentco.com"
"281471328591600","281471328591615","DCH","US","United States of America","Texas","Houston","Cogent Communications Inc.","cogentco.com"
"281471328602400","281471328602407","DCH","US","United States of America","California","San Francisco","PPF Off 345 Spear Street LP","cogentco.com"
"281471328612968","281471328612983","DCH","US","United States of America","Louisiana","New Orleans","Cogent Communications Inc.","cogentco.com"
"281471328622091","281471328622095","DCH","US","United States of America","New York","New York City","Bednark Studio","cogentco.com"
"281471328634144","281471328634183","DCH","US","United States of America","Texas","Houston","Cogent Communications Inc.","cogentco.com"
"281471328642801","281471328642801","DCH","US","United States of America","California","Los Angeles","Trifit la Club and Studios","cogentco.com"
"281471328768002","281471328770052","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications Inc.","cogentco.com"
"281471328847617","281471328847617","DCH","US","United States of America","Michigan","Detroit","Cogent Communications Inc.","cogentco.com"
"281471329239378","281471329239380","VPN","US","United States of America","California","Los Angeles","24Shells Inc.","24shells.net"
"281471329250761","281471329250761","PUB","US","United States of America","California","Los Angeles","24Shells Inc.","24shells.net"
"281471329274009","281471329274017","VPN","US","United States of America","California","Los Angeles","24Shells Inc.","24shells.net"
"281471329288867","281471329288891","VPN","US","United States of America","New York","Buffalo","24Shells Inc.","24shells.net"
"281471329308576","281471329308576","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","24Shells Inc.","24shells.net"
"281471329339179","281471329339181","VPN","US","United States of America","California","Los Angeles","24Shells Inc.","24shells.net"
"281471329361877","281471329361880","VPN","US","United States of America","New York","Buffalo","24Shells Inc.","24shells.net"
"281471329385609","281471329385612","VPN","US","United States of America","New York","Buffalo","ServerMania Inc/Server Mania","servermania.com"
"281471329412440","281471329412440","PUB","US","United States of America","New York","Buffalo","ServerMania Inc/Server Mania","servermania.com"
"281471329420834","281471329420834","PUB","US","United States of America","New Jersey","Piscataway","ServerMania Inc/Server Mania","servermania.com"
"281471329436217","281471329436217","DCH","US","United States of America","Illinois","Chicago","Cogent Communications Inc.","cogentco.com"
"281471329748189","281471329748189","PUB","DO","Dominican Republic","Distrito Nacional (Santo Domingo)","Santo Domingo","Reynoso S.r.l.","reynososrl.com"
"281471329895729","281471329895729","DCH","CA","Canada","Ontario","Toronto","GoCodeIT Inc","gocode.it"
"281471329897873","281471329897874","PUB","CA","Canada","Ontario","Toronto","GoCodeIT Inc","gocode.it"
"281471329900020","281471329900020","PUB","CA","Canada","Ontario","Toronto","GoCodeIT Inc","gocode.it"
"281471329902129","281471329902129","PUB","CA","Canada","Ontario","Toronto","GoCodeIT Inc","gocode.it"
"281471330422084","281471330422084","PUB","US","United States of America","New York","Buffalo","24Shells Inc.","24shells.net"
"281471330459147","281471330459150","VPN","US","United States of America","California","Los Angeles","24Shells Inc.","24shells.net"
"281471330463636","281471330463636","PUB","US","United States of America","California","Los Angeles","24Shells Inc.","24shells.net"
"281471330690979","281471330690980","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications Inc.","cogentco.com"
"281471331084364","281471331084364","VPN","US","United States of America","Florida","Tampa","3NT Solutions LLP","3nt.com"
"281471331150989","281471331151054","DCH","US","United States of America","California","Los Angeles","Hong Kong Communications International Co. Limited","udc.hk"
"281471331308097","281471331308097","VPN","ID","Indonesia","Jakarta Raya","Jakarta","PT Ikhlas Cipta Teknologi","imedianet.id"
"281471331820595","281471331820595","PUB","PK","Pakistan","Punjab","Faisalabad","Cogent Communications Inc.","cogentco.com"
"281471332861195","281471332861195","DCH","SG","Singapore","Singapore","Singapore","WTTYUN Compute Limited","cogentco.com"
"281471332894649","281471332894652","DCH","US","United States of America","Georgia","Atlanta","Thunder Services and Solutions Corp","cogentco.com"
"281471332931872","281471332931872","PUB","US","United States of America","Georgia","Atlanta","Cogent Communications Inc.","cogentco.com"
"281471333985536","281471333985791","DCH","IT","Italy","Calabria","Rende","Keliweb s.r.l.","keliweb.it"
"281471334078724","281471334078726","DCH","PH","Philippines","National Capital Region","Makati","Ocean Wave Communications (Philippine) Corp.","cogentco.com"
"281471335171870","281471335172001","DCH","DE","Germany","Nordrhein-Westfalen","Dusseldorf","Contabo GmbH","contabo.com"
"281471335440976","281471335440991","DCH","US","United States of America","Nevada","Sparks","Cogent Communications Inc.","cogentco.com"
"281471335570755","281471335570778","DCH","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com"
"281471335617280","281471335617282","DCH","MY","Malaysia","Johor","Johor Bahru","Hong Kong Kowloon Telecommunications Co. Limited","as3491.net"
"281471342458493","281471342458554","DCH","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com"
"281471342722634","281471342723260","DCH","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com"
"281471342887621","281471342887781","DCH","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com"
"281471342904955","281471342904955","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com"
"281471342941361","281471342941375","DCH","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com"
"281471343041281","281471343041281","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com"
"281471343158895","281471343158895","PUB","CN","China","Guangdong","Shenzhen","Aliyun Computing Co. Ltd","aliyun.com"
"281471343353661","281471343353661","VPN","JP","Japan","Ibaraki","Mito","Sony Network Communications Inc.","so-net.ne.jp"
"281471357452629","281471357452683","DCH","US","United States of America","Virginia","Boydton","Microsoft Corporation","microsoft.com"
"281471358062208","281471358062239","DCH","US","United States of America","Washington","Quincy","Microsoft Corporation","microsoft.com"
"281471358700261","281471358700866","DCH","FR","France","Ile-de-France","Paris","Microsoft Corporation","microsoft.com"
"281471359131648","281471359132095","DCH","US","United States of America","Washington","Redmond","Microsoft Corporation","microsoft.com"
"281471359396896","281471359396927","DCH","US","United States of America","New York","New York City","Microsoft Corporation","microsoft.com"
"281471359648584","281471359648591","DCH","US","United States of America","Washington","Redmond","Microsoft Corporation","microsoft.com"
"281471360431187","281471360432526","DCH","JP","Japan","Tokyo","Tokyo","Microsoft Corporation","microsoft.com"
"281471361065142","281471361065142","PUB","CN","China","Beijing","Beijing","Shanghai Blue Cloud Technology Co. Ltd","21vbluecloud.com"
"281471368102273","281471368102286","DCH","MX","Mexico","Nuevo Leon","Monterrey","Oracle Corporation","oracle.com"
"281471374296111","281471374296111","DCH","US","United States of America","New Jersey","Princeton","Visafone Communications Limited","visafone.com.ng"
"281471374298663","281471374298667","PUB","US","United States of America","New Jersey","Princeton","Visafone Communications Limited","visafone.com.ng"
"281471374301571","281471374301572","DCH","US","United States of America","New Jersey","Princeton","Visafone Communications Limited","visafone.com.ng"
"281471374302855","281471374302855","DCH","US","United States of America","New Jersey","Princeton","Visafone Communications Limited","visafone.com.ng"
